,Image,Train Accuracy
384,M1_18_2_6,1.0
385,M1_18_3_0,0.915374755859375
386,M1_18_3_1,0.9152946472167969
387,M1_18_3_2,0.9151115417480469
388,M1_18_3_3,0.9153633117675781
389,M1_18_3_4,0.9057235717773438
390,M1_18_3_5,0.9045181274414062
391,M1_18_3_6,0.9139251708984375
392,M1_19_0_0,0.9675865173339844
393,M1_19_0_1,0.9675636291503906
394,M1_19_0_2,0.9677467346191406
395,M1_19_0_3,0.9675827026367188
396,M1_19_0_4,0.9741744995117188
397,M1_19_0_5,0.9788818359375
398,M1_19_0_6,0.9671287536621094
399,M1_19_1_0,0.9232711791992188
400,M1_19_1_1,0.923370361328125
401,M1_19_1_2,0.9232330322265625
402,M1_19_1_3,0.9232025146484375
403,M1_19_1_4,0.9231605529785156
404,M1_19_1_5,0.9354209899902344
405,M1_19_1_6,0.9239234924316406
406,M1_19_2_0,0.9512939453125
407,M1_19_2_1,0.9512710571289062
408,M1_19_2_2,0.9512748718261719
409,M1_19_2_3,0.9513053894042969
410,M1_19_2_4,0.9513931274414062
411,M1_19_2_5,0.9501991271972656
412,M1_19_2_6,0.9516372680664062
413,M1_19_3_0,0.996185302734375
414,M1_19_3_1,0.996185302734375
415,M1_19_3_2,0.996185302734375
416,M1_19_3_3,0.996185302734375
417,M1_19_3_4,1.0
418,M1_19_3_5,0.9971199035644531
419,M1_19_3_6,0.9933090209960938
420,M1_20_0_0,0.9330673217773438
421,M1_20_0_1,0.9329490661621094
422,M1_20_0_2,0.9329414367675781
423,M1_20_0_3,0.9331130981445312
424,M1_20_0_4,0.9254875183105469
425,M1_20_0_5,0.9328269958496094
426,M1_20_0_6,0.901123046875
427,M1_20_1_0,0.9784622192382812
428,M1_20_1_1,0.9784812927246094
429,M1_20_1_2,0.9784049987792969
430,M1_20_1_3,0.9784774780273438
431,M1_20_1_4,0.9570999145507812
432,M1_20_1_5,0.9686813354492188
433,M1_20_1_6,0.9574050903320312
434,M1_20_2_0,0.9129981994628906
435,M1_20_2_1,0.9123306274414062
436,M1_20_2_2,0.912628173828125
437,M1_20_2_3,0.9129219055175781
438,M1_20_2_4,0.9126815795898438
439,M1_20_2_5,0.9130516052246094
440,M1_20_2_6,0.9104690551757812
441,M1_20_3_0,1.0
442,M1_20_3_1,1.0
443,M1_20_3_2,1.0
444,M1_20_3_3,1.0
445,M1_20_3_4,1.0
446,M1_20_3_5,1.0
447,M1_20_3_6,1.0
448,M1_21_0_0,0.9004936218261719
449,M1_21_0_1,0.900482177734375
450,M1_21_0_2,0.9004249572753906
451,M1_21_0_3,0.9004592895507812
452,M1_21_0_4,0.8742523193359375
453,M1_21_0_5,0.8791732788085938
454,M1_21_0_6,0.891204833984375
455,M1_21_1_0,0.9627342224121094
456,M1_21_1_1,0.9627532958984375
457,M1_21_1_2,0.9627761840820312
458,M1_21_1_3,0.9627418518066406
459,M1_21_1_4,0.9657020568847656
460,M1_21_1_5,0.933563232421875
461,M1_21_1_6,0.9662704467773438
462,M1_21_2_0,1.0
463,M1_21_2_1,1.0
464,M1_21_2_2,1.0
465,M1_21_2_3,1.0
466,M1_21_2_4,1.0
467,M1_21_2_5,1.0
468,M1_21_2_6,1.0
469,M1_21_3_0,0.938140869140625
470,M1_21_3_1,0.9382133483886719
471,M1_21_3_2,0.9379043579101562
472,M1_21_3_3,0.9381370544433594
473,M1_21_3_4,0.9495925903320312
474,M1_21_3_5,0.9440383911132812
475,M1_21_3_6,0.9411201477050781
476,M1_22_0_0,0.9965591430664062
477,M1_22_0_1,0.9965667724609375
478,M1_22_0_2,0.9965629577636719
479,M1_22_0_3,0.9965553283691406
480,M1_22_0_4,0.9932594299316406
481,M1_22_0_5,0.9931869506835938
482,M1_22_0_6,0.9940910339355469
483,M1_22_1_0,0.9125633239746094
484,M1_22_1_1,0.9124984741210938
